ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688375,20240401,70.16,71.99,69.01,69.91,0.91,1.32,6098,42913643.0,4.32,0.34
688375,20240402,69.92,70.97,68.1,69.08,-0.83,-1.19,3742,25761213.0,4.11,0.21
688375,20240403,68.67,69.54,67.68,67.68,-1.4,-2.03,4170,28395029.0,2.69,0.24
688375,20240408,67.15,67.34,65.68,65.72,-1.96,-2.9,4014,26671851.0,2.45,0.23
688375,20240409,66.8,67.2,65.35,66.88,1.16,1.77,3449,22962205.0,2.81,0.19
688375,20240410,67.04,67.08,65.6,65.78,-1.1,-1.64,3817,25204541.0,2.21,0.22
688375,20240411,65.65,66.8,65.31,65.84,0.06,0.09,3146,20797805.0,2.27,0.18
688375,20240412,65.98,66.7,65.38,65.93,0.09,0.14,3370,22235673.0,2.0,0.19
688375,20240415,65.59,67.92,65.59,67.11,1.18,1.79,6152,41147421.0,3.53,0.35
688375,20240416,66.51,67.35,64.56,64.7,-2.41,-3.59,6002,39422688.0,4.16,0.34
688375,20240417,64.69,66.8,64.39,66.4,1.7,2.63,3861,25499539.0,3.72,0.22
688375,20240418,67.02,68.35,65.59,67.15,0.75,1.13,4730,31889502.0,4.16,0.27
688375,20240419,68.14,68.29,66.12,66.51,-0.64,-0.95,3641,24318841.0,3.23,0.21
688375,20240422,67.42,71.96,66.2,70.7,4.19,6.3,12038,84215503.0,8.66,0.68
688375,20240423,70.7,73.0,69.89,70.61,-0.09,-0.13,7726,54916851.0,4.4,0.44
688375,20240424,69.66,71.58,69.36,71.4,0.79,1.12,8222,57909226.0,3.14,0.46
688375,20240425,71.2,72.16,70.63,71.5,0.1,0.14,6555,46853372.0,2.14,0.37
688375,20240426,68.15,72.88,68.15,72.31,0.81,1.13,7643,55201649.0,6.62,0.43
688375,20240429,72.42,73.89,71.51,73.68,1.37,1.89,11046,80739074.0,3.29,0.62
688375,20240430,73.7,74.28,73.2,73.35,-0.33,-0.45,7010,51661006.0,1.47,0.4
688375,20240506,73.73,74.88,72.77,74.5,1.15,1.57,9496,70276880.0,2.88,0.54
688375,20240507,74.13,77.0,73.24,76.3,1.8,2.42,8818,66899890.0,5.05,0.5
688375,20240508,76.44,77.77,75.69,77.15,0.85,1.11,8508,65295860.0,2.73,0.48
688375,20240509,76.58,78.6,76.24,78.4,1.25,1.62,10549,81987440.0,3.06,0.6
688375,20240510,78.43,78.7,77.06,77.79,-0.61,-0.78,5865,45710702.0,2.09,0.33
688375,20240513,77.16,78.68,75.73,76.59,-1.2,-1.54,8417,64655421.0,3.79,0.47
688375,20240514,76.59,77.38,74.85,75.38,-1.21,-1.58,10040,75948870.0,3.3,0.57
688375,20240515,75.0,76.01,74.18,74.56,-0.82,-1.09,5142,38550027.0,2.43,0.29
688375,20240516,74.58,75.38,73.88,73.98,-0.58,-0.78,4598,34286889.0,2.01,0.26
688375,20240517,75.18,75.53,73.94,75.53,1.55,2.1,4740,35541360.0,2.15,0.27
688375,20240520,75.53,76.68,74.4,74.68,-0.85,-1.13,7420,55905392.0,3.02,0.42
688375,20240521,74.68,75.45,73.94,74.09,-0.59,-0.79,4828,35989708.0,2.02,0.27
688375,20240522,74.0,74.78,73.42,74.55,0.46,0.62,3570,26479643.0,1.84,0.2
688375,20240523,73.73,74.53,73.23,73.52,-1.03,-1.38,4011,29547602.0,1.74,0.23
688375,20240524,72.77,73.84,72.27,72.5,-1.02,-1.39,3544,25878574.0,2.14,0.2
688375,20240527,72.12,72.7,70.12,70.84,-1.66,-2.29,7616,54220664.0,3.56,0.43
688375,20240528,71.2,71.2,67.25,69.91,-0.93,-1.31,10444,72211571.0,5.58,0.59
688375,20240529,70.2,71.13,69.5,70.29,0.38,0.54,4438,31282387.0,2.33,0.25
688375,20240530,70.01,72.5,69.41,71.62,1.33,1.89,5450,38879625.0,4.4,0.31
688375,20240531,71.26,74.08,71.26,73.5,1.88,2.62,6818,49850475.0,3.94,0.38
688375,20240603,74.1,75.9,72.76,73.82,0.32,0.44,9568,71287849.0,4.27,0.54
688375,20240604,73.66,75.31,72.73,75.08,1.26,1.71,8448,62565702.0,3.49,0.48
688375,20240605,74.71,76.6,74.5,75.17,0.09,0.12,7181,54478686.0,2.8,0.41
