ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688111,20250102,285.0,286.0,264.2,266.66,-19.73,-6.89,77020,2092912594.0,7.61,1.67
688111,20250103,266.66,269.2,261.61,261.68,-4.98,-1.87,43050,1141433953.0,2.85,0.93
688111,20250106,261.69,263.8,254.83,257.65,-4.03,-1.54,46516,1201742234.0,3.43,1.01
688111,20250107,258.69,261.24,256.56,261.24,3.59,1.39,35071,908364295.0,1.82,0.76
688111,20250108,260.17,262.0,249.05,257.78,-3.46,-1.32,51345,1314575408.0,4.96,1.11
688111,20250109,255.77,266.33,255.0,262.44,4.66,1.81,36584,959971680.0,4.4,0.79
688111,20250110,261.89,268.0,255.51,255.51,-6.93,-2.64,40232,1055535137.0,4.76,0.87
688111,20250113,251.68,260.42,251.18,255.0,-0.51,-0.2,34714,888294580.0,3.62,0.75
688111,20250114,256.28,278.98,253.99,276.0,21.0,8.24,81670,2223845069.0,9.8,1.77
688111,20250115,275.1,279.0,273.01,274.9,-1.1,-0.4,32968,909848189.0,2.17,0.71
688111,20250116,275.65,285.66,273.01,274.82,-0.08,-0.03,41586,1160458726.0,4.6,0.9
688111,20250117,274.0,283.9,273.1,276.15,1.33,0.48,36722,1020896750.0,3.93,0.79
688111,20250120,278.94,283.0,276.3,279.6,3.45,1.25,31707,886467915.0,2.43,0.69
688111,20250121,280.0,282.0,276.01,279.8,0.2,0.07,31780,885977330.0,2.14,0.69
688111,20250122,278.9,279.33,274.11,277.19,-2.61,-0.93,26911,744280869.0,1.87,0.58
688111,20250123,279.0,287.33,277.28,282.53,5.34,1.93,44772,1270016041.0,3.63,0.97
688111,20250124,282.0,307.8,281.3,305.03,22.5,7.96,76609,2279114959.0,9.38,1.66
688111,20250127,320.28,324.51,313.2,314.0,8.97,2.94,80218,2539346702.0,3.71,1.73
688111,20250205,350.0,376.8,340.0,371.11,57.11,18.19,163345,5969899459.0,11.72,3.53
688111,20250206,363.96,371.5,356.46,366.5,-4.61,-1.24,106706,3864438843.0,4.05,2.31
688111,20250207,368.0,383.8,365.0,373.86,7.36,2.01,102374,3836591598.0,5.13,2.21
688111,20250210,373.94,382.22,362.0,377.46,3.6,0.96,82046,3042678484.0,5.41,1.77
688111,20250211,374.08,388.33,372.59,377.97,0.51,0.14,73607,2801572513.0,4.17,1.59
688111,20250212,376.89,402.84,374.23,393.09,15.12,4.0,70237,2736873023.0,7.57,1.52
688111,20250213,392.0,408.68,384.76,386.0,-7.09,-1.8,75662,2984746109.0,6.09,1.64
688111,20250214,380.0,388.0,368.8,384.0,-2.0,-0.52,75040,2840265962.0,4.97,1.62
688111,20250217,392.0,395.0,371.5,376.0,-8.0,-2.08,71945,2744535954.0,6.12,1.56
688111,20250218,372.0,376.5,357.09,360.0,-16.0,-4.26,88517,3228933061.0,5.16,1.91
688111,20250219,358.01,367.99,357.0,365.0,5.0,1.39,51425,1874212612.0,3.05,1.11
688111,20250220,364.27,369.0,359.3,364.39,-0.61,-0.17,36755,1336345098.0,2.66,0.79
688111,20250221,364.43,372.79,355.25,371.6,7.21,1.98,93108,3387747950.0,4.81,2.01
688111,20250224,366.0,385.0,363.0,373.72,2.12,0.57,73066,2733437241.0,5.92,1.58
688111,20250225,364.79,373.33,361.02,366.5,-7.22,-1.93,55073,2021713136.0,3.29,1.19
688111,20250226,367.68,369.87,361.0,363.6,-2.9,-0.79,54757,1993890313.0,2.42,1.18
688111,20250227,365.0,366.0,346.56,352.5,-11.1,-3.05,68330,2418108494.0,5.35,1.48
688111,20250228,354.44,362.33,344.03,346.19,-6.31,-1.79,72571,2554495775.0,5.19,1.57
688111,20250303,355.0,368.0,351.0,356.01,9.82,2.84,72567,2619256285.0,4.91,1.57
688111,20250304,355.85,365.65,352.6,355.48,-0.53,-0.15,43859,1573068568.0,3.67,0.95
688111,20250305,355.55,358.8,353.21,355.52,0.04,0.01,31552,1122182113.0,1.57,0.68
688111,20250306,370.0,401.99,368.12,398.08,42.56,11.97,119722,4631851493.0,9.53,2.59
688111,20250307,390.3,398.0,388.0,391.88,-6.2,-1.56,63620,2499481540.0,2.51,1.38
688111,20250310,390.02,391.34,356.66,364.0,-27.88,-7.11,79297,2920304068.0,8.85,1.71
688111,20250311,359.0,364.0,352.0,355.89,-8.11,-2.23,50582,1807285736.0,3.3,1.09
688111,20250312,360.71,362.84,356.09,357.5,1.61,0.45,34095,1227187416.0,1.9,0.74
688111,20250313,356.5,358.42,347.33,349.8,-7.7,-2.15,38757,1362239424.0,3.1,0.84
688111,20250314,348.0,353.93,346.85,353.0,3.2,0.91,43282,1518692158.0,2.02,0.94
688111,20250317,353.16,355.98,344.27,346.1,-6.9,-1.95,43678,1519954239.0,3.32,0.94
688111,20250318,348.08,350.92,342.0,344.3,-1.8,-0.52,32916,1136959371.0,2.58,0.71
688111,20250319,344.5,344.93,337.06,339.0,-5.3,-1.54,34559,1173221151.0,2.29,0.75
688111,20250320,340.0,341.48,320.03,323.6,-15.4,-4.54,69672,2273136891.0,6.33,1.51
688111,20250321,322.5,322.5,308.35,309.38,-14.22,-4.39,68872,2158322913.0,4.37,1.49
688111,20250324,309.0,315.3,306.1,312.93,3.55,1.15,60533,1884759072.0,2.97,1.31
688111,20250325,313.5,319.77,306.68,313.42,0.49,0.16,54262,1699572456.0,4.18,1.17
688111,20250326,313.0,317.77,310.33,311.0,-2.42,-0.77,30319,948746597.0,2.37,0.66
688111,20250327,309.09,313.28,304.15,305.17,-5.83,-1.87,55676,1717693046.0,2.94,1.2
688111,20250328,305.59,307.91,302.11,303.8,-1.37,-0.45,34526,1051190554.0,1.9,0.75
688111,20250331,294.0,301.86,292.44,299.12,-4.68,-1.54,81342,2409925882.0,3.1,1.76
688111,20250401,301.0,304.93,295.03,295.48,-3.64,-1.22,42215,1264042102.0,3.31,0.91
688111,20250402,296.0,300.79,295.5,297.86,2.38,0.81,27022,804979258.0,1.79,0.58
688111,20250403,294.99,307.9,294.99,304.48,6.62,2.22,50248,1524552378.0,4.33,1.09
688111,20250407,290.0,301.0,266.58,281.03,-23.45,-7.7,85815,2461968548.0,11.3,1.85
688111,20250408,281.55,287.58,278.02,286.3,5.27,1.88,69721,1976325335.0,3.4,1.51
688111,20250409,282.0,309.97,282.0,303.95,17.65,6.16,98505,2965019504.0,9.77,2.13
688111,20250410,311.15,312.0,298.53,301.72,-2.23,-0.73,71433,2170625561.0,4.43,1.54
688111,20250411,300.89,309.68,296.22,308.0,6.28,2.08,53496,1628417806.0,4.46,1.16
688111,20250414,308.0,308.9,302.34,303.6,-4.4,-1.43,38935,1187311740.0,2.13,0.84
688111,20250415,303.2,304.65,296.66,300.76,-2.84,-0.94,31295,936215424.0,2.63,0.68
688111,20250416,300.78,308.0,296.01,308.0,7.24,2.41,47910,1453857764.0,3.99,1.04
688111,20250417,304.9,315.35,304.2,310.5,2.5,0.81,40840,1268077506.0,3.62,0.88
688111,20250418,307.59,310.5,305.08,307.03,-3.47,-1.12,21134,649810176.0,1.75,0.46
688111,20250421,305.08,310.94,302.06,309.5,2.47,0.8,25960,800799776.0,2.89,0.56
688111,20250422,307.98,309.5,301.73,303.69,-5.81,-1.88,30724,934500657.0,2.51,0.66
688111,20250423,305.88,308.8,300.05,300.54,-3.15,-1.04,34574,1047294559.0,2.88,0.75
688111,20250424,297.0,297.0,279.0,282.52,-18.02,-6.0,70704,2002820435.0,5.99,1.53
688111,20250425,283.0,286.66,279.16,284.84,2.32,0.82,38214,1082201970.0,2.65,0.83
688111,20250428,284.8,289.29,280.12,283.23,-1.61,-0.57,29627,840376499.0,3.22,0.64
688111,20250429,282.0,286.34,280.0,281.42,-1.81,-0.64,25955,733353796.0,2.24,0.56
688111,20250430,281.26,295.95,280.55,293.19,11.77,4.18,55762,1625673803.0,5.47,1.21
688111,20250506,297.53,313.88,297.53,309.05,15.86,5.41,58093,1784870809.0,5.58,1.26
688111,20250507,315.01,315.87,304.88,307.59,-1.46,-0.47,40473,1248813670.0,3.56,0.87
688111,20250508,305.5,309.36,304.75,306.21,-1.38,-0.45,25412,777920025.0,1.5,0.55
688111,20250509,305.0,306.3,300.1,300.18,-6.03,-1.97,20846,629817931.0,2.02,0.45
688111,20250512,301.88,302.6,295.02,298.08,-2.1,-0.7,33309,991096912.0,2.53,0.72
688111,20250513,300.78,302.78,296.68,298.0,-0.08,-0.03,22998,687803806.0,2.05,0.5
688111,20250514,298.0,303.88,294.5,298.5,0.5,0.17,29246,874174694.0,3.15,0.63
688111,20250515,298.0,298.0,289.0,290.03,-8.47,-2.84,31579,920320360.0,3.02,0.68
688111,20250516,288.88,290.9,287.28,290.45,0.42,0.14,21522,622034260.0,1.25,0.47
688111,20250519,290.06,290.45,284.0,284.9,-5.55,-1.91,25590,730520072.0,2.22,0.55
