ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688777,20240807,37.58,37.97,37.12,37.22,-0.44,-1.17,56052,210174796.0,2.26,0.72
688777,20240808,37.0,37.75,36.61,37.39,0.17,0.46,56027,208279342.0,3.06,0.72
688777,20240809,37.48,37.79,36.95,36.96,-0.43,-1.15,42723,159352748.0,2.25,0.55
688777,20240812,36.98,37.2,36.44,36.75,-0.21,-0.57,37870,139205664.0,2.06,0.49
688777,20240813,36.53,37.43,36.4,37.38,0.63,1.71,39773,146717264.0,2.8,0.51
688777,20240814,37.25,37.36,36.56,36.59,-0.79,-2.11,40333,148699236.0,2.14,0.52
688777,20240815,36.58,37.38,36.32,36.93,0.34,0.93,59083,218152192.0,2.9,0.76
688777,20240816,36.84,37.03,36.42,36.6,-0.33,-0.89,43691,160353388.0,1.65,0.56
688777,20240819,36.6,37.14,36.5,36.75,0.15,0.41,38458,141556850.0,1.75,0.49
688777,20240820,37.0,38.11,36.76,36.85,0.1,0.27,98008,366021972.0,3.67,1.26
688777,20240821,36.76,37.74,36.75,36.87,0.02,0.05,83195,309358261.0,2.69,1.07
688777,20240822,37.19,38.73,36.88,38.34,1.47,3.99,152046,578705276.0,5.02,1.95
688777,20240823,38.0,38.73,37.7,38.56,0.22,0.57,94076,360573073.0,2.69,1.21
688777,20240826,38.54,38.96,37.93,38.73,0.17,0.44,67744,260725134.0,2.67,0.87
688777,20240827,38.65,38.65,37.77,38.26,-0.47,-1.21,68597,262012202.0,2.27,0.88
688777,20240828,38.2,39.18,38.01,38.9,0.64,1.67,72984,283298872.0,3.06,0.94
688777,20240829,38.8,40.2,38.63,39.95,1.05,2.7,87631,347515997.0,4.04,1.13
688777,20240830,39.74,40.75,39.23,39.43,-0.52,-1.3,141142,564286617.0,3.8,1.81
688777,20240902,39.43,39.74,38.87,38.92,-0.51,-1.29,77959,306062731.0,2.21,1.0
688777,20240903,39.3,40.08,39.27,39.73,0.81,2.08,74977,298099412.0,2.08,0.96
688777,20240904,39.6,40.25,39.41,39.77,0.04,0.1,53136,211783155.0,2.11,0.68
688777,20240905,39.86,39.93,39.45,39.67,-0.1,-0.25,41581,164840606.0,1.21,0.53
688777,20240906,39.67,39.79,38.22,38.25,-1.42,-3.58,64357,250254064.0,3.96,0.83
688777,20240909,37.8,38.39,36.68,36.79,-1.46,-3.82,87347,326186470.0,4.47,1.12
688777,20240910,36.96,37.64,36.24,37.4,0.61,1.66,65126,240821349.0,3.81,0.84
688777,20240911,37.18,38.83,37.11,38.45,1.05,2.81,80422,307831531.0,4.6,1.03
688777,20240912,38.47,38.99,38.39,38.46,0.01,0.03,49346,190635573.0,1.56,0.63
688777,20240913,38.42,38.75,38.03,38.44,-0.02,-0.05,55734,213984648.0,1.87,0.72
688777,20240918,38.44,38.77,37.4,38.48,0.04,0.1,52084,197789665.0,3.56,0.67
688777,20240919,38.66,39.2,37.66,38.4,-0.08,-0.21,86094,331326853.0,4.0,1.11
688777,20240920,38.61,38.64,37.58,38.05,-0.35,-0.91,50465,191877986.0,2.76,0.65
688777,20240923,38.45,39.6,38.0,38.72,0.67,1.76,79858,312016691.0,4.2,1.03
688777,20240924,39.27,40.86,38.8,40.86,2.14,5.53,123732,494932056.0,5.32,1.59
688777,20240925,41.17,42.05,40.96,41.35,0.49,1.2,125131,518829962.0,2.67,1.61
688777,20240926,41.3,43.3,41.09,43.26,1.91,4.62,126240,533408573.0,5.34,1.62
688777,20240927,44.17,45.38,43.66,45.2,1.94,4.48,97927,435735793.0,3.98,1.26
688777,20240930,47.5,51.54,46.18,50.31,5.11,11.31,383472,1876275631.0,11.86,4.92
688777,20241008,60.36,60.36,54.0,58.8,8.49,16.88,471742,2717001255.0,12.64,6.06
688777,20241009,56.22,57.47,51.86,52.54,-6.26,-10.65,402880,2209352925.0,9.54,5.17
688777,20241010,53.0,55.29,50.66,50.9,-1.64,-3.12,259190,1365688405.0,8.81,3.33
688777,20241011,50.61,50.87,47.58,48.01,-2.89,-5.68,210881,1025584693.0,6.46,2.71
688777,20241014,48.39,49.93,46.68,49.59,1.58,3.29,180866,875788627.0,6.77,2.32
688777,20241015,49.28,50.35,48.6,48.6,-0.99,-2.0,144375,713738960.0,3.53,1.85
688777,20241016,47.31,50.17,47.23,49.01,0.41,0.84,123415,602980069.0,6.05,1.58
688777,20241017,49.67,51.36,49.31,49.65,0.64,1.31,158920,798615044.0,4.18,2.04
688777,20241018,49.7,54.5,49.03,52.55,2.9,5.84,252049,1306820201.0,11.02,3.24
688777,20241021,52.98,54.23,51.81,52.01,-0.54,-1.03,249894,1317552728.0,4.61,3.21
