ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688120,20240604,180.3,184.38,179.7,181.47,-0.03,-0.02,11248,204426122.0,2.58,1.0
688120,20240605,181.7,185.69,181.03,184.42,2.95,1.63,13244,244426642.0,2.57,1.17
688120,20240606,186.0,196.65,186.0,188.99,4.57,2.48,15912,305642877.0,5.77,1.41
688120,20240607,188.99,194.42,186.2,191.86,2.87,1.52,10796,206063579.0,4.35,0.96
688120,20240611,189.98,204.99,188.28,199.98,8.12,4.23,28936,569538890.0,8.71,2.54
688120,20240612,201.64,206.66,199.1,203.2,3.22,1.61,21147,428865390.0,3.78,1.85
688120,20240613,204.0,206.46,199.12,201.5,-1.7,-0.84,18521,374799360.0,3.61,1.62
688120,20240614,202.0,202.13,195.54,199.71,-1.79,-0.89,18752,371576003.0,3.27,1.64
688120,20240617,197.19,204.48,195.88,199.53,-0.18,-0.09,14276,286569498.0,4.31,1.25
688120,20240618,200.1,201.6,198.29,200.25,0.72,0.36,11119,222610867.0,1.66,0.97
688120,20240619,200.4,203.59,198.01,201.45,1.2,0.6,12150,244154629.0,2.79,1.06
688120,20240620,201.0,207.56,199.5,204.66,3.21,1.59,15816,322895410.0,4.0,1.39
688120,20240621,201.02,204.23,198.55,203.0,-1.66,-0.81,8712,176181381.0,2.78,0.76
688120,20240624,202.88,209.79,200.01,201.5,-1.5,-0.74,16856,346070453.0,4.82,1.48
688120,20240625,202.98,202.98,191.02,194.29,-7.21,-3.58,20963,408967568.0,5.94,1.84
688120,20240626,195.98,197.99,192.4,196.34,2.05,1.06,11860,231501440.0,2.88,1.04
688120,20240627,194.6,198.9,191.0,193.39,-2.95,-1.5,9764,190652655.0,4.02,0.86
688120,20240628,192.66,196.79,188.6,189.58,-3.81,-1.97,14258,272646624.0,4.23,1.25
688120,20240701,190.0,191.8,182.1,187.91,-1.67,-0.88,15262,283704871.0,5.12,1.34
688120,20240702,124.83,125.8,120.74,121.33,-66.58,-35.43,21868,268351760.0,2.69,1.29
688120,20240703,121.89,126.36,119.0,125.31,3.98,3.28,20517,253741423.0,6.07,1.21
688120,20240704,125.31,127.24,123.62,124.3,-1.01,-0.81,14588,182818897.0,2.89,0.86
688120,20240705,123.0,124.78,121.79,123.51,-0.79,-0.64,10527,129745316.0,2.41,0.62
688120,20240708,123.58,129.0,122.9,125.56,2.05,1.66,22213,281790979.0,4.94,1.31
688120,20240709,124.7,129.87,124.52,128.91,3.35,2.67,18362,234814846.0,4.26,1.08
688120,20240710,127.93,130.41,125.16,125.83,-3.08,-2.39,20422,260932365.0,4.07,1.2
688120,20240711,127.32,128.0,122.01,124.43,-1.4,-1.11,20086,250736598.0,4.76,1.18
688120,20240712,123.57,128.98,122.01,127.7,3.27,2.63,17826,224987175.0,5.6,1.05
688120,20240715,129.0,135.73,128.39,135.09,7.39,5.79,25821,345915857.0,5.75,1.52
688120,20240716,134.02,138.48,133.58,137.6,2.51,1.86,23244,315745474.0,3.63,1.37
688120,20240717,137.5,142.8,135.8,139.26,1.66,1.21,29033,403859469.0,5.09,1.71
688120,20240718,137.87,147.0,137.71,146.06,6.8,4.88,38639,552828565.0,6.67,2.27
688120,20240719,145.0,146.5,142.3,144.0,-2.06,-1.41,28162,406064687.0,2.88,1.66
688120,20240722,143.98,145.25,142.0,143.4,-0.6,-0.42,23466,336588196.0,2.26,1.38
688120,20240723,142.8,143.33,136.5,136.8,-6.6,-4.6,22504,313467074.0,4.76,1.32
688120,20240724,136.0,137.42,133.02,133.63,-3.17,-2.32,14602,196698582.0,3.22,0.86
688120,20240725,131.56,134.31,131.3,133.2,-0.43,-0.32,10573,140651787.0,2.25,0.62
688120,20240726,132.8,137.7,131.66,135.44,2.24,1.68,17585,237405329.0,4.53,1.03
688120,20240729,135.36,139.0,133.11,133.48,-1.96,-1.45,10711,144967516.0,4.35,0.63
688120,20240730,132.77,138.1,131.74,137.0,3.52,2.64,15720,213816151.0,4.76,0.92
688120,20240731,137.0,144.85,135.62,144.24,7.24,5.28,23639,335027198.0,6.74,1.39
688120,20240801,144.29,148.81,143.28,146.87,2.63,1.82,21892,319521257.0,3.83,1.29
688120,20240802,144.01,150.89,142.13,143.12,-3.75,-2.55,26762,389050418.0,5.96,1.57
688120,20240805,142.4,145.53,136.25,136.87,-6.25,-4.37,25358,352550315.0,6.48,1.49
688120,20240806,139.9,140.88,136.59,140.58,3.71,2.71,16574,230072720.0,3.13,0.98
688120,20240807,140.0,141.25,137.65,138.43,-2.15,-1.53,12051,168242080.0,2.56,0.71
688120,20240808,137.96,144.15,135.25,142.0,3.57,2.58,18342,257699533.0,6.43,1.08
688120,20240809,142.99,144.96,138.71,139.96,-2.04,-1.44,14528,204482654.0,4.4,0.85
688120,20240812,138.7,141.79,137.68,140.63,0.67,0.48,9208,128969570.0,2.94,0.54
688120,20240813,140.59,142.35,137.2,139.2,-1.43,-1.02,9809,136348884.0,3.66,0.58
688120,20240814,139.2,139.2,136.13,136.69,-2.51,-1.8,10148,139276793.0,2.21,0.6
688120,20240815,136.0,139.19,134.53,135.8,-0.89,-0.65,11429,155905013.0,3.41,0.67
688120,20240816,135.8,138.85,135.22,136.14,0.34,0.25,11139,152767026.0,2.67,0.66
688120,20240819,135.97,138.88,129.86,130.36,-5.78,-4.25,20188,269033585.0,6.63,1.19
688120,20240820,130.38,130.4,126.74,128.05,-2.31,-1.77,25864,331707832.0,2.81,1.52
688120,20240821,128.01,129.8,126.27,128.78,0.73,0.57,11594,149132992.0,2.76,0.68
688120,20240822,128.9,129.74,126.77,126.85,-1.93,-1.5,6990,89444420.0,2.31,0.41
688120,20240823,127.48,127.48,123.17,125.67,-1.18,-0.93,14042,175443131.0,3.4,0.83
688120,20240826,125.4,127.43,124.64,125.55,-0.12,-0.1,8717,109563118.0,2.22,0.51
688120,20240827,124.75,126.86,124.18,125.08,-0.47,-0.37,11681,146955397.0,2.13,0.69
688120,20240828,124.67,127.93,124.67,126.77,1.69,1.35,8619,109393336.0,2.61,0.51
688120,20240829,126.77,132.83,125.5,131.52,4.75,3.75,13657,178092394.0,5.78,0.8
688120,20240830,131.6,137.28,131.11,135.25,3.73,2.84,16051,215120575.0,4.69,0.94
688120,20240902,134.78,135.25,128.0,128.0,-7.25,-5.36,12812,167269560.0,5.36,0.75
688120,20240903,128.31,130.13,127.15,127.55,-0.45,-0.35,5897,75778126.0,2.33,0.35
688120,20240904,126.98,131.77,125.2,131.16,3.61,2.83,10647,137982951.0,5.15,0.63
688120,20240905,131.16,133.79,130.91,131.78,0.62,0.47,9818,129529079.0,2.2,0.58
688120,20240906,131.02,132.0,125.9,125.91,-5.87,-4.45,10629,136163666.0,4.63,0.63
688120,20240909,124.83,128.39,124.7,125.85,-0.06,-0.05,6445,81130779.0,2.93,0.38
688120,20240910,125.16,127.55,124.05,126.47,0.62,0.49,8173,102649941.0,2.78,0.48
688120,20240911,125.2,129.0,125.14,127.69,1.22,0.96,8190,104442994.0,3.05,0.48
688120,20240912,128.2,131.17,127.2,127.61,-0.08,-0.06,9281,119925432.0,3.11,0.55
688120,20240913,126.75,130.88,124.6,125.81,-1.8,-1.41,11811,150175968.0,4.92,0.69
688120,20240918,126.0,128.6,125.02,128.15,2.34,1.86,9830,124734910.0,2.85,0.58
688120,20240919,128.96,128.99,123.33,125.1,-3.05,-2.38,12431,155995063.0,4.42,0.73
688120,20240920,125.86,125.93,121.01,122.0,-3.1,-2.48,11256,137979041.0,3.93,0.66
688120,20240923,121.37,122.21,118.0,118.67,-3.33,-2.73,19904,237539361.0,3.45,1.17
688120,20240924,119.29,123.3,118.0,121.58,2.91,2.45,22639,272955356.0,4.47,1.33
688120,20240925,122.79,126.48,120.0,120.51,-1.07,-0.88,24339,299037179.0,5.33,1.43
688120,20240926,120.03,125.9,118.88,125.6,5.09,4.22,22575,276109898.0,5.83,1.33
688120,20240927,129.0,134.89,126.13,134.89,9.29,7.4,14372,187442752.0,6.97,0.85
688120,20240930,143.31,161.87,139.23,161.87,26.98,20.0,44986,681326949.0,16.78,2.65
688120,20241008,194.24,194.24,180.88,194.24,32.37,20.0,80311,1530890062.0,8.25,4.72
688120,20241009,186.2,209.58,181.14,183.51,-10.73,-5.52,101226,1958745436.0,14.64,5.96
688120,20241010,184.48,188.0,168.2,171.15,-12.36,-6.74,62681,1098970248.0,10.79,3.69
688120,20241011,171.19,174.6,156.0,159.39,-11.76,-6.87,46709,762641980.0,10.87,2.75
688120,20241014,159.42,164.16,152.3,162.0,2.61,1.64,52645,831376475.0,7.44,3.1
688120,20241015,159.5,166.47,156.61,156.61,-5.39,-3.33,42904,691492743.0,6.09,2.52
688120,20241016,150.99,161.37,150.02,156.3,-0.31,-0.2,36502,565563037.0,7.25,2.15
688120,20241017,159.0,161.3,155.51,155.8,-0.5,-0.32,36465,577051888.0,3.7,2.15
688120,20241018,155.0,186.77,155.0,180.82,25.02,16.06,74457,1274804115.0,20.39,4.38
688120,20241021,185.4,196.0,173.8,180.8,-0.02,-0.01,94098,1721917442.0,12.28,5.54
688120,20241022,176.21,181.93,171.35,174.78,-6.02,-3.33,70282,1231018639.0,5.85,4.13
688120,20241023,173.6,175.68,169.88,173.3,-1.48,-0.85,55118,949206207.0,3.32,3.24
688120,20241024,172.22,177.4,170.5,176.75,3.45,1.99,40624,711298674.0,3.98,2.39
688120,20241025,176.29,185.42,174.33,183.5,6.75,3.82,47046,848491229.0,6.27,2.77
688120,20241028,182.99,182.99,176.44,179.0,-4.5,-2.45,38290,684957177.0,3.57,2.25
688120,20241029,179.0,184.84,177.5,183.0,4.0,2.23,48102,876852321.0,4.1,2.83
688120,20241030,181.5,187.81,181.16,185.0,2.0,1.09,36164,667595445.0,3.63,2.13
688120,20241031,185.05,195.38,181.3,192.0,7.0,3.78,49802,932760066.0,7.61,2.93
688120,20241101,189.08,193.3,187.0,189.05,-2.95,-1.54,40299,764094767.0,3.28,2.37
688120,20241104,185.18,202.6,185.09,195.97,6.92,3.66,42861,830626634.0,9.26,2.52
688120,20241105,195.2,204.3,193.65,196.33,0.36,0.18,47821,950683931.0,5.43,2.81
688120,20241106,196.26,199.73,190.44,192.55,-3.78,-1.93,44796,871226033.0,4.73,2.64
688120,20241107,190.87,196.5,190.0,194.9,2.35,1.22,31067,602325999.0,3.38,1.83
688120,20241108,199.0,209.0,196.3,201.6,6.7,3.44,53689,1086303683.0,6.52,3.16
688120,20241111,205.0,216.8,199.4,208.9,7.3,3.62,65763,1376910613.0,8.63,3.87
688120,20241112,209.0,220.0,206.0,211.66,2.76,1.32,51106,1089343797.0,6.7,3.01
688120,20241113,209.0,213.8,199.59,207.0,-4.66,-2.2,48710,1002949924.0,6.71,2.87
688120,20241114,204.0,206.99,196.28,196.46,-10.54,-5.09,37816,759274189.0,5.17,2.22
688120,20241115,195.31,197.88,182.49,182.49,-13.97,-7.11,52720,993049866.0,7.83,3.1
688120,20241118,182.44,186.95,180.13,182.05,-0.44,-0.24,38366,703528180.0,3.74,2.26
688120,20241119,183.9,188.97,180.32,187.8,5.75,3.16,31094,575297920.0,4.75,1.83
688120,20241120,187.08,190.36,185.28,187.31,-0.49,-0.26,23948,449465127.0,2.71,1.41
688120,20241121,187.31,191.0,185.96,189.0,1.69,0.9,31676,597961373.0,2.69,1.86
688120,20241122,189.0,196.3,180.81,181.57,-7.43,-3.93,39073,737743617.0,8.2,2.3
688120,20241125,182.76,188.1,179.31,184.52,2.95,1.62,31973,586359214.0,4.84,1.88
688120,20241126,181.7,186.62,181.0,184.18,-0.34,-0.18,19532,359412208.0,3.05,1.15
688120,20241127,184.62,189.4,178.8,188.07,3.89,2.11,29229,539603480.0,5.76,1.72
688120,20241128,188.0,190.92,185.8,186.6,-1.47,-0.78,23304,438188543.0,2.72,1.37
688120,20241129,186.01,192.6,184.02,189.46,2.86,1.53,27311,514737113.0,4.6,1.61
688120,20241202,195.0,198.9,188.06,196.95,7.49,3.95,41322,804429044.0,5.72,2.43
688120,20241203,196.69,198.45,190.89,191.71,-5.24,-2.66,32950,636201442.0,3.84,1.94
688120,20241204,195.5,195.5,188.0,189.0,-2.71,-1.41,28239,539419558.0,3.91,1.66
688120,20241205,187.5,190.34,186.4,188.51,-0.49,-0.26,20196,380418359.0,2.08,1.19
688120,20241206,188.0,192.91,186.23,192.0,3.49,1.85,22643,430924540.0,3.54,1.33
688120,20241209,190.81,191.96,183.91,184.07,-7.93,-4.13,27969,522253139.0,4.19,1.65
688120,20241210,192.08,195.27,186.4,187.01,2.94,1.6,38222,729251444.0,4.82,2.25
688120,20241211,186.88,189.88,183.68,184.53,-2.48,-1.33,32506,604817984.0,3.32,1.91
688120,20241212,184.38,188.38,184.03,185.42,0.89,0.48,27385,509262979.0,2.36,1.61
688120,20241213,184.23,188.68,179.0,180.01,-5.41,-2.92,51831,954589191.0,5.22,3.05
688120,20241216,180.12,182.85,176.0,181.39,1.38,0.77,31732,569359307.0,3.81,1.87
688120,20241217,181.2,182.0,174.68,175.5,-5.89,-3.25,28016,495901710.0,4.04,1.65
688120,20241218,177.1,179.72,175.06,176.3,0.8,0.46,27791,493060130.0,2.66,1.64
688120,20241219,174.7,176.85,172.49,174.1,-2.2,-1.25,31027,541438888.0,2.47,1.83
688120,20241220,173.98,179.88,173.01,177.07,2.97,1.71,40047,708531813.0,3.95,2.36
688120,20241223,173.99,175.52,168.68,169.8,-7.27,-4.11,54041,927251982.0,3.86,3.18
688120,20241224,170.31,172.72,166.82,172.47,2.67,1.57,40470,687362261.0,3.47,2.38
688120,20241225,174.83,179.36,170.38,171.28,-1.19,-0.69,41907,731620920.0,5.21,2.47
688120,20241226,171.25,172.59,169.15,170.03,-1.25,-0.73,33303,569669458.0,2.01,1.96
688120,20241227,170.02,174.37,167.3,168.34,-1.69,-0.99,33920,579740944.0,4.16,2.0
688120,20241230,168.39,170.08,166.4,166.7,-1.64,-0.97,26603,446583103.0,2.19,1.57
688120,20241231,167.61,167.88,162.99,162.99,-3.71,-2.23,23756,392482080.0,2.93,1.4
688120,20250102,163.99,163.99,156.0,158.5,-4.49,-2.75,30085,481524517.0,4.9,1.77
688120,20250103,159.2,161.98,157.0,157.8,-0.7,-0.44,21932,349462989.0,3.14,1.29
688120,20250106,157.0,160.37,156.21,157.74,-0.06,-0.04,19139,302681443.0,2.64,1.13
688120,20250107,157.22,160.36,155.24,158.0,0.26,0.16,30810,484916564.0,3.25,1.81
688120,20250108,157.49,157.71,149.64,154.07,-3.93,-2.49,34091,524540306.0,5.11,2.01
688120,20250109,153.5,156.66,153.28,153.95,-0.12,-0.08,25377,393054892.0,2.19,1.49
688120,20250110,153.6,156.89,151.8,151.95,-2.0,-1.3,31633,488508703.0,3.31,1.86
688120,20250113,150.51,154.3,150.2,150.8,-1.15,-0.76,23152,351552943.0,2.7,1.36
688120,20250114,152.0,158.65,151.09,158.31,7.51,4.98,36180,563697844.0,5.01,2.13
688120,20250115,158.83,159.49,153.52,154.46,-3.85,-2.43,33111,517664305.0,3.77,1.95
688120,20250116,155.9,160.61,154.71,156.89,2.43,1.57,30014,472282923.0,3.82,1.77
688120,20250117,156.0,163.99,155.3,160.76,3.87,2.47,39028,627100164.0,5.54,2.3
688120,20250120,161.3,163.5,158.12,158.76,-2.0,-1.24,24496,391631332.0,3.35,1.44
688120,20250121,159.56,160.51,156.5,160.16,1.4,0.88,22290,354521263.0,2.53,1.31
688120,20250122,159.08,160.28,156.5,157.85,-2.31,-1.44,18907,298139054.0,2.36,1.11
688120,20250123,160.0,161.26,157.02,157.16,-0.69,-0.44,21544,342279545.0,2.69,1.27
688120,20250124,158.95,162.57,158.01,159.8,2.64,1.68,30489,489666005.0,2.9,1.79
688120,20250127,159.55,162.39,157.67,158.4,-1.4,-0.88,22084,351854387.0,2.95,1.3
688120,20250205,160.0,161.0,150.7,152.56,-5.84,-3.69,38353,587967874.0,6.5,2.26
688120,20250206,152.34,168.0,151.2,164.73,12.17,7.98,62051,1006646798.0,11.01,3.65
688120,20250207,165.3,166.98,161.8,164.59,-0.14,-0.08,38667,636932294.0,3.14,2.27
688120,20250210,163.44,166.5,161.84,165.16,0.57,0.35,31090,509991044.0,2.83,1.83
688120,20250211,165.1,165.93,161.18,164.8,-0.36,-0.22,29086,476164775.0,2.88,1.71
688120,20250212,165.56,166.98,161.88,165.95,1.15,0.7,34942,573558782.0,3.09,2.06
688120,20250213,166.08,167.98,162.58,162.69,-3.26,-1.96,38768,639382741.0,3.25,2.28
688120,20250214,162.02,163.69,156.55,158.0,-4.69,-2.88,43751,694036069.0,4.39,2.57
688120,20250217,157.71,161.72,157.16,159.65,1.65,1.04,35958,573445223.0,2.89,2.12
688120,20250218,159.66,175.09,159.01,169.2,9.55,5.98,94765,1588279297.0,10.07,5.58
688120,20250219,169.0,176.01,166.68,173.6,4.4,2.6,76420,1318230709.0,5.51,4.5
688120,20250220,172.19,176.5,170.88,172.32,-1.28,-0.74,42571,738252310.0,3.24,2.5
688120,20250221,172.27,178.98,170.37,176.25,3.93,2.28,64216,1128011090.0,5.0,3.78
688120,20250224,178.08,184.25,176.37,179.23,2.98,1.69,55758,1003482079.0,4.47,3.28
688120,20250225,176.0,183.0,174.0,176.26,-2.97,-1.66,53462,949310363.0,5.02,3.15
688120,20250226,177.5,178.35,172.39,175.35,-0.91,-0.52,42894,750297570.0,3.38,2.52
688120,20250227,176.33,176.79,169.68,172.35,-3.0,-1.71,48012,829472698.0,4.05,2.82
688120,20250228,172.0,172.37,165.49,166.95,-5.4,-3.13,46265,782484085.0,3.99,2.72
688120,20250303,167.12,168.12,163.99,165.21,-1.74,-1.04,36598,606344995.0,2.47,2.15
688120,20250304,164.1,168.28,161.12,167.8,2.59,1.57,48071,791736559.0,4.33,2.83
688120,20250305,166.35,168.35,163.8,164.6,-3.2,-1.91,31544,521340901.0,2.71,1.86
688120,20250306,169.0,176.33,168.92,171.5,6.9,4.19,71793,1239369183.0,4.5,4.22
688120,20250307,168.31,171.88,166.66,168.49,-3.01,-1.76,43773,738489967.0,3.04,2.58
688120,20250310,168.0,170.96,166.3,169.4,0.91,0.54,29062,489957384.0,2.77,1.71
688120,20250311,167.05,172.21,167.05,169.88,0.48,0.28,37349,633495578.0,3.05,2.2
688120,20250312,170.42,170.85,165.0,165.11,-4.77,-2.81,40770,679296742.0,3.44,2.4
688120,20250313,164.8,164.8,159.22,160.0,-5.11,-3.09,34493,557046606.0,3.38,2.03
688120,20250314,159.99,164.99,159.6,163.7,3.7,2.31,28505,463997718.0,3.37,1.68
688120,20250317,164.0,165.15,162.4,163.18,-0.52,-0.32,16656,272727744.0,1.68,0.98
688120,20250318,164.0,168.49,164.0,165.94,2.76,1.69,35192,586187030.0,2.75,2.07
688120,20250319,164.49,166.9,163.88,164.53,-1.41,-0.85,21403,353510346.0,1.82,1.26
688120,20250320,164.53,164.84,160.6,160.87,-3.66,-2.22,22207,361356422.0,2.58,1.31
688120,20250321,160.85,165.23,160.51,163.86,2.99,1.86,42857,700330864.0,2.93,2.52
688120,20250324,163.9,172.76,163.9,169.91,6.05,3.69,58979,999836940.0,5.41,3.47
688120,20250325,170.0,174.18,168.89,171.57,1.66,0.98,39443,678812445.0,3.11,2.32
688120,20250326,170.18,173.91,170.12,170.45,-1.12,-0.65,24338,417785462.0,2.21,1.43
688120,20250327,170.4,174.8,169.58,171.58,1.13,0.66,25750,443463326.0,3.06,1.51
688120,20250328,171.6,175.0,168.28,168.75,-2.83,-1.65,28827,493684241.0,3.92,1.7
688120,20250331,167.0,170.5,163.01,165.35,-3.4,-2.01,25852,430155407.0,4.44,1.52
688120,20250401,166.07,170.44,165.39,167.9,2.55,1.54,22936,385665330.0,3.05,1.35
688120,20250402,166.85,169.55,164.52,167.36,-0.54,-0.32,17841,297722439.0,3.0,1.05
688120,20250403,167.36,175.68,167.36,169.75,2.39,1.43,40179,692807152.0,4.97,2.36
688120,20250407,164.0,169.66,150.2,156.49,-13.26,-7.81,55556,903052854.0,11.46,3.27
688120,20250408,159.59,162.42,153.65,155.64,-0.85,-0.54,38448,605312350.0,5.6,2.26
688120,20250409,151.5,175.96,151.49,165.82,10.18,6.54,64069,1066072717.0,15.72,3.77
688120,20250410,168.0,171.48,165.79,168.05,2.23,1.34,29972,505092463.0,3.43,1.76
688120,20250411,168.02,175.16,166.55,171.52,3.47,2.06,45532,779810084.0,5.12,2.68
688120,20250414,172.38,173.57,169.9,170.73,-0.79,-0.46,29941,512516019.0,2.14,1.76
688120,20250415,170.24,170.58,166.62,169.04,-1.69,-0.99,22923,385441934.0,2.32,1.35
688120,20250416,169.29,170.5,166.59,169.45,0.41,0.24,17416,293553620.0,2.31,1.02
688120,20250417,168.05,170.48,166.82,166.84,-2.61,-1.54,22585,379662303.0,2.16,1.33
688120,20250418,165.6,166.72,163.66,164.77,-2.07,-1.24,16246,268414437.0,1.83,0.96
688120,20250421,164.7,166.28,163.86,166.14,1.37,0.83,14336,236836442.0,1.47,0.84
688120,20250422,164.95,173.17,164.54,170.93,4.79,2.88,31235,530861151.0,5.19,1.84
688120,20250423,170.93,171.66,167.4,168.9,-2.03,-1.19,20513,346856554.0,2.49,1.21
688120,20250424,168.97,169.45,164.25,165.31,-3.59,-2.13,19419,323036847.0,3.08,1.14
688120,20250425,165.05,170.15,162.0,170.04,4.73,2.86,26759,446527556.0,4.93,1.57
688120,20250428,169.0,171.25,168.35,168.38,-1.66,-0.98,17527,297647994.0,1.71,1.03
688120,20250429,168.0,169.95,163.88,165.5,-2.88,-1.71,24795,410172140.0,3.6,1.46
688120,20250430,165.1,166.83,163.62,165.26,-0.24,-0.15,20427,337711529.0,1.94,1.2
688120,20250506,165.7,167.27,164.06,166.9,1.64,0.99,25708,426306547.0,1.94,1.51
688120,20250507,168.78,169.35,164.06,165.42,-1.48,-0.89,27181,451418266.0,3.17,1.6
688120,20250508,164.62,165.85,162.12,165.11,-0.31,-0.19,23756,390219495.0,2.25,1.4
688120,20250509,164.6,164.6,158.51,159.18,-5.93,-3.59,33514,538536569.0,3.69,1.97
688120,20250512,159.46,159.98,157.52,159.76,0.58,0.36,23443,372384845.0,1.55,1.38
688120,20250513,160.5,161.1,158.0,158.53,-1.23,-0.77,16244,258613913.0,1.94,0.96
688120,20250514,158.7,159.29,157.02,157.67,-0.86,-0.54,17763,280486790.0,1.43,1.05
688120,20250515,157.61,158.47,154.56,154.6,-3.07,-1.95,16598,258894699.0,2.48,0.98
688120,20250516,154.66,155.7,153.78,153.83,-0.77,-0.5,13789,213231429.0,1.24,0.81
688120,20250519,154.0,156.08,153.1,155.59,1.76,1.14,15776,244270123.0,1.94,0.93
