ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688169,20250306,236.9,245.98,233.28,245.98,11.18,4.76,45486,1089214297.0,5.41,2.46
688169,20250307,245.0,245.56,241.51,242.86,-3.12,-1.27,25584,622328009.0,1.65,1.38
688169,20250310,242.88,246.07,239.05,245.82,2.96,1.22,26980,655536882.0,2.89,1.46
688169,20250311,242.86,245.72,237.7,242.22,-3.6,-1.46,24664,593715618.0,3.26,1.34
688169,20250312,242.0,243.68,237.51,237.84,-4.38,-1.81,28518,683358161.0,2.55,1.54
688169,20250313,237.0,242.5,236.65,240.9,3.06,1.29,29424,705562044.0,2.46,1.59
688169,20250314,240.89,247.5,239.35,247.2,6.3,2.62,31638,772822076.0,3.38,1.71
688169,20250317,249.0,251.6,246.14,248.35,1.15,0.47,22267,554237799.0,2.21,1.21
688169,20250318,250.25,255.54,249.0,255.25,6.9,2.78,26160,660785892.0,2.63,1.42
688169,20250319,254.0,264.0,253.2,257.95,2.7,1.06,31754,825336597.0,4.23,1.72
688169,20250320,258.0,260.45,249.31,249.78,-8.17,-3.17,25951,659133312.0,4.32,1.4
688169,20250321,256.0,264.77,249.5,250.0,0.22,0.09,40099,1025831309.0,6.11,2.17
688169,20250324,250.05,256.75,248.4,254.8,4.8,1.92,25024,633631378.0,3.34,1.35
688169,20250325,253.5,254.78,248.8,251.22,-3.58,-1.41,20177,506538463.0,2.35,1.09
688169,20250326,250.7,252.33,244.5,244.6,-6.62,-2.64,21683,534798227.0,3.12,1.17
688169,20250327,244.6,254.85,243.18,249.51,4.91,2.01,22503,561147652.0,4.77,1.22
688169,20250328,248.2,249.9,245.42,246.26,-3.25,-1.3,14932,369097662.0,1.8,0.81
688169,20250331,245.52,248.4,241.6,243.18,-3.08,-1.25,18407,450688637.0,2.76,1.0
688169,20250401,243.51,246.4,241.52,245.32,2.14,0.88,11778,288282583.0,2.01,0.64
688169,20250402,244.75,248.4,240.71,247.4,2.08,0.85,13195,323378943.0,3.13,0.71
688169,20250403,238.0,239.0,218.26,226.03,-21.37,-8.64,70546,1602812443.0,8.38,3.82
688169,20250407,201.69,211.66,180.82,188.07,-37.96,-16.79,69762,1350908096.0,13.64,3.78
688169,20250408,188.49,193.0,178.67,184.52,-3.55,-1.89,54265,1001091342.0,7.62,2.94
688169,20250409,176.3,187.2,173.0,186.81,2.29,1.24,55243,1004618020.0,7.7,2.99
688169,20250410,198.88,203.0,190.66,195.0,8.19,4.38,51901,1020494568.0,6.61,2.81
688169,20250411,192.0,192.99,185.32,190.8,-4.2,-2.15,48436,913740878.0,3.93,2.62
688169,20250414,193.0,193.99,187.8,188.98,-1.82,-0.95,31312,597721542.0,3.24,1.7
688169,20250415,188.97,189.4,182.7,185.5,-3.48,-1.84,32381,598001070.0,3.55,1.75
688169,20250416,185.89,185.89,181.13,183.6,-1.9,-1.02,23503,429072171.0,2.57,1.27
688169,20250417,181.07,184.96,181.01,183.79,0.19,0.1,20374,374381723.0,2.15,1.1
688169,20250418,183.8,184.5,180.09,181.9,-1.89,-1.03,17414,316356042.0,2.4,0.94
688169,20250421,181.91,185.4,179.8,184.49,2.59,1.42,22134,405280721.0,3.08,1.2
688169,20250422,184.83,188.31,183.11,185.0,0.51,0.28,20463,380357484.0,2.82,1.11
688169,20250423,190.11,192.18,187.11,187.8,2.8,1.51,28830,545606186.0,2.74,1.56
688169,20250424,186.98,192.2,186.98,188.47,0.67,0.36,24358,462153631.0,2.78,1.32
688169,20250425,189.03,194.77,189.0,191.28,2.81,1.49,26760,515610039.0,3.06,1.45
688169,20250428,192.0,192.07,187.31,188.0,-3.28,-1.71,16450,310194439.0,2.49,0.89
688169,20250429,188.88,188.88,183.78,185.47,-2.53,-1.35,15708,293020891.0,2.71,0.85
688169,20250430,181.0,193.54,180.0,193.48,8.01,4.32,48773,921473130.0,7.3,2.64
688169,20250506,193.05,199.0,190.01,197.0,3.52,1.82,24800,487040878.0,4.65,1.34
688169,20250507,203.88,206.0,198.11,200.08,3.08,1.56,30641,618197823.0,4.01,1.66
688169,20250508,199.71,205.3,199.01,204.4,4.32,2.16,21571,439314927.0,3.14,1.17
688169,20250509,203.54,205.5,201.41,203.4,-1.0,-0.49,13599,276411675.0,2.0,0.74
688169,20250512,206.88,218.19,206.88,217.67,14.27,7.02,35049,742038323.0,5.56,1.9
688169,20250513,221.2,222.0,212.0,213.99,-3.68,-1.69,26514,571463904.0,4.59,1.44
688169,20250514,213.0,219.99,210.87,218.5,4.51,2.11,25867,562005289.0,4.26,1.4
688169,20250515,217.48,220.78,214.2,220.68,2.18,1.0,22665,494390032.0,3.01,1.23
688169,20250516,219.68,220.8,216.28,218.0,-2.68,-1.21,18504,404895670.0,2.05,1.0
688169,20250519,216.69,221.96,213.02,219.79,1.79,0.82,16379,356143940.0,4.1,0.89
